food;ingredients;category;kitchen;food_url
Черные спагетти с лососем и моцареллой;растительное масло, рыбный бульон, сыр моцарелла, рукола, репчатый лук, филе лосося, тертая цедра апельсина, сливки 38%-ные, рубленая петрушка, черные спагетти ;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/chernie-spagetti-s-lososem-i-mocarelloj-40894
Гречневая лапша соба;гречневая мука, пшеничная мука высшего сорта, вода;Паста и пицца;Японская кухня;https://eda.ru/recepty/pasta-picca/grechnevaja-lapsha-soba-50112
Фузилли с броколи и двумя видами лососевых;паста фузилли, филе лосося, лосось горячего копчения, лук-шалот, чеснок, помидоры черри, оливковое масло, капуста брокколи соцветия, белое сухое вино;Паста и пицца;Югославская кухня;https://eda.ru/recepty/pasta-picca/fuzilli-s-brokoli-i-dvumja-vidami-lososevih-43594
Лингвини с лесными грибами и беконом;бекон, свежие грибы, чеснок, паста лингвини, белое сухое вино, измельченный свежий тимьян, сливки 40%-ные, соль, свежемолотый черный перец, рубленая петрушка, тертый сыр пармезан ;Паста и пицца;Лингвини;https://eda.ru/recepty/pasta-picca/lingvini-s-lesnimi-gribami-bekonom-25330
Каннеллони фаршированные фаршем и овощами;паста каннеллони, мясной фарш, маринованные огурцы, морковь, репчатый лук, помидоры, сыр, чеснок, соевый соус, майонез, специи, зелень;Паста и пицца;Каннеллони;https://eda.ru/recepty/pasta-picca/kannelloni-farshirovannie-farshem-i-ovoshhami-47632
Домашняя лазанья;говяжий фарш, морковь, лук, сладкий перец, помидоры, готовые сухие листы лазаньи, вино, петрушка, чеснок, оливковое масло, соль, молотый черный перец, молоко, сливочное масло, пшеничная мука, тертый сыр, лавровый лист, сыр пармезан;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/domashnyaya-lazanya-58406
Спагетти с цветной капустой, оливками и миндалем;маслины без косточек, рубленая петрушка, оливковое масло, цветная капуста, соль, красный перец хлопьями, спагетти, сыр пекорино романо, жареный миндаль, чеснок;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-cvetnoj-kapustoj-olivkami-mindalem-20210
Спагетти с песто из фисташек и брокколи;спагетти, капуста брокколи, оливковое масло, фисташки, тертый сыр пармезан , соль, молотый черный перец, лимон;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-pesto-iz-fistashek-i-brokkoli-42351
Паппарделле с соусом из белой рыбы, рокфора и шпината;топленое масло, оливковое масло, лук, чеснок, белая рыба, свежие листья шпината, свежий тимьян, сыр рокфор, каперсы, молотый черный перец, соль, сливки, зеленый перец чили , паста паппарделле, тертый сыр пармезан ;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/pappardelle-s-sousom-iz-beloy-ryby-rokfora-i-shpinata-38118
Спагетти с индейкой, базиликом и маслинами;голень индейки, спагетти из твердых сортов пшеницы, кабачки, репчатый лук, помидоры, сушеный базилик, красный базилик , рукола, маслины, подсолнечное масло, смесь перцев, соль;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-indeykoy-bazilikom-i-maslinami-79821
Спагетти а-ля путанеска с томатами и анчоусами;спагетти, репчатый лук, чеснок, анчоусы, маринованные каперсы, базилик, петрушка, соль, сахар, перец чили, консервированные помидоры, сыр пармезан, оливки;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-a-lja-putaneska-s-tomatami-i-anchousami-35082
Спагетти с водкой;спагетти, помидоры, лук, помидоры в собственном соку, чеснок, базилик, сливки 25%-ные, оливковое масло, паприка, водка, сливочное масло, тертый сыр пармезан ;Паста и пицца;Спагетти;https://eda.ru/recepty/pasta-picca/spagetti-s-vodkoj-32149
Настоящая римская карбонара;спагетти, сыр пармезан, сыр пекорино романо, куриное яйцо, яичный желток, свиная сыро-вяленая шейка;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/nastojashhaja-rimskaja-karbonara-46357
Макарони со сливочным соусом из трех сыров и панчетты;макароны, панчетта, сливки, сыр грюйер, сыр пармезан, сыр чеддер, чеснок, дижонская горчица, паприка, шнитт-лук;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/makaroni-so-slivochnim-sousom-iz-treh-sirov-panchetti-19586
Творожная лазанья;творог, твердый сыр, куриное яйцо, сливочное масло, готовые сухие листы лазаньи, соль, специи;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/tvorozhnaja-lazanja-55594
Равиоли с сыром скаморца и свежим базиликом;пшеничная мука, вода, куриное яйцо, оливковое масло, соль, листья базилика, сыр скаморца, томатный соус;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/ravioli-s-sirom-skamorca-svezhim-bazilikom-24463
Ньокки с песто из базилика;шпинат, сыр рикотта, мука для пасты, мускатный орех, куриное яйцо, кедровые орехи, базилик, сыр пармезан, оливковое масло, соль, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/nokki-s-pesto-iz-bazilika-18056
Лазанья с морепродуктами (Lasagne al ragu di mare);готовые сухие листы лазаньи, сливочное масло, молоко, пшеничная мука, стебель сельдерея, лук, сладкий перец, томатная паста , замороженные кольца кальмара , крупные креветки с хвостами, соль, молотый черный перец, оливковое масло, морковь, чеснок, тертый сыр пармезан ;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/lazanja-s-moreproduktami-lasagne-al-ragu-di-mare-49802
Спагетти с баклажанами;соль, сыр грюйер, лимон, сливки, репчатый лук, оливковое масло, спагетти, баклажаны;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-baklazhanami-16542
Фарфалле с окороком и брокколи;капуста брокколи, паста фарфалле (бабочки), репчатый лук, чеснок, вареный окорок, сливочное масло, творог, базилик, твердый сыр;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/farfalle-s-okorokom-i-brokkoli-40723
Фарфалле с окороком и брокколи;капуста брокколи, паста фарфалле (бабочки), репчатый лук, чеснок, вареный окорок, сливочное масло, творог, базилик, твердый сыр;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/farfalle-s-okorokom-i-brokkoli-40723
Спагетти с соусом путтанеска;спагетти, оливки, красный лук, помидоры, перец чили, анчоусы, каперсы, красный винный уксус, оливковое масло, базилик;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-sousom-puttaneska-16536
Равиоли с овощами и сыром;пшеничная мука, куриное яйцо, сладкий перец, корень петрушки, морковь, цукини, твердый сыр, адыгейский сыр, базилик, мускатный орех, соль;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/ravioli-s-ovoschami-sirom-18546
Орзотто с брокколи;паста орзо, лук, оливковое масло extra virgin, морковь, овощной бульон, капуста брокколи, листья базилика, чеснок, кедровые орехи, соль, свежемолотый черный перец;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/orzotto-s-brokkoli-50451
Жареные каннелони;соль, сахар, помидоры, подсолнечное масло, паста каннеллони, оливковое масло, пиво, пшеничная мука, куриное яйцо;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/zharenie-kanneloni-16577
Блинный пирог с помидорами, грибами и сыром;куриное яйцо, молоко, пшеничная мука, зелень, шампиньоны, помидоры, соль, тертый сыр, чеснок, сахар;Паста и пицца;Русская кухня;https://eda.ru/recepty/pasta-picca/blinnij-pirog-s-pomidorami-gribami-i-sirom-37556
Макарони по-американски;соль, сливочное масло, сыр грюйер, карри, молоко, макароны, грибной бульон;Паста и пицца;Американская кухня;https://eda.ru/recepty/pasta-picca/makaroni-po-amerikanski-16524
Фузилли с соусом из тунца;консервированный тунец в собственном соку, лук, чеснок, помидоры в собственном соку с итальянскими специями, сушеный майоран, маринованные каперсы, соль, молотый черный перец, петрушка, паста фузилли, оливковое масло;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/fuzilli-s-sousom-iz-tunca-40568
Тальятелле с грибами и лимоном;паста тальятелле, свежие грибы, оливковое масло, тертый сыр пармезан , сливочное масло, лимонный сок, соль, молотый черный перец, листья эстрагона, чеснок;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/taljatelle-s-gribami-i-limonom-40043
Сырный пирог с помидорами;пшеничная мука, сливочное масло, сыр, измельченный свежий тимьян, соль, помидоры черри, лук-шалот, оливковое масло, мед, молотый черный перец;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/sirnij-pirog-s-pomidorami-38617
Букатини алл-аматричана;паста букатини, панчетта, красный перец чили, консервированные помидоры, репчатый лук, оливковое масло, сыр пекорино романо;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/bukatini-all-amatrichana-22566
Спагетти с гребешками в сливочном соусе;спагетти, оливковое масло, чеснок, шпинат, белое сухое вино, морские гребешки, очищенные королевские креветки , сливки 30%-ные, соль, молотый черный перец, помидоры черри, тертый сыр пармезан ;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-grebeshkami-v-slivochnom-souse-49887
Слоёный пирог с курицей и грибами;курица, свежие шампиньоны, куриное яйцо, соль, твердый сыр, молотый черный перец, орегано, растительное масло, слоеное тесто;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/slojonij-pirog-s-kuricej-i-gribami-48495
Кальцоне с моцареллой и помидорами черри;бездрожжевое слоеное тесто, сыр моцарелла unagrande, помидоры черри, сушеный орегано, оливковое масло, молотый черный перец;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/kalcone-s-mocarelloj-i-pomidorami-cherri-46556
Пенне с колбасками и горчицей;паста пенне, сливки 30%-ные, репчатый лук, базилик, дижонская горчица, чеснок, белое сухое вино, оливковое масло, свиные копченые колбаски;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/penne-s-kolbaskami-i-gorchicej-40849
Фарфалле с томатным соусом и овощами;баклажаны, помидоры, зеленый перец, паста фарфалле (бабочки), смесь французских трав, томатная паста , морская соль;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/farfalle-s-tomatnim-sousom-i-ovoshhami-45596
Болоньезе с панчеттой;паста, панчетта, телячий фарш, красное сухое вино, мясной бульон, томатная паста , стебель сельдерея, морковь, молоко, базилик, тертый сыр пармезан , соль, молотый черный перец, репчатый лук;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/boloneze-s-panchettoj-38941
Летняя лазанья с цукини, помидорами и рикоттой без запекания;сыр рикотта, тертый сыр пармезан , оливковое масло, крупная соль, свежемолотый черный перец, готовые сухие листы лазаньи, чеснок, помидоры черри, молодые цукини, измельченные листья базилика;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/letnjaja-lazanja-s-cukini-pomidorami-rikottoj-bez-zapekanija-28780
Пенне с горчично-грибным соусом;паста пенне, оливковое масло, лук-шалот, чеснок, свежие грибы, зернистая горчица, соль, полусухой херес, свежемолотый черный перец, крем-фреш, тертый сыр пармезан , рубленая петрушка;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/penne-s-gorchichno-gribnim-sousom-25531
Феттучини карбонара;лук, бекон, белое сухое вино, молоко, яичный желток, сыр пармезан, паста феттучини, прошутто, сливки 35%-ные, оливковое масло, петрушка;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/fettuchini-karbonara-37631
Сливочно-лимонные феттучини с горохом и брокколи;сливочное масло, лук, жирные сливки, лимонный сок, капуста брокколи, твердый сыр, замороженный зеленый горошек , паста феттучини, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/slivochno-limonnie-fettuchini-s-gorohom-i-brokkoli-45890
Лингвини со свежим тунцом (Linguine al Tonno Fresco);помидоры, оливковое масло, тимьян, зелень, мята, лайм, чеснок, специи, соль, филе тунца, паста лингвини, маслины без косточек, рыбный бульон, перец чили, вино;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/lingvini-so-svezhim-tuncom-linguine-al-tonno-fresco-35710
Лапша с морепродуктами и шафраном;паприка, шафран, чеснок, помидоры, оливковое масло, тигровые креветки, филе морского черта, соль, креветки;Паста и пицца;Лапша;https://eda.ru/recepty/pasta-picca/lapsha-s-moreproduktami-i-shafranom-16839
Лазанья с сыром в томатном соусе «Nik KoLas»;готовые сухие листы лазаньи, помидоры, красный сладкий перец, помидоры в собственном соку, чеснок, репчатый лук, зеленый базилик , творог 9%, адыгейский сыр, сыр моцарелла, тертый сыр пармезан , куриное яйцо, мята, красный перец чили, соль, молотый черный перец, оливковое масло;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/lazanja-s-sirom-v-tomatnom-souse-nik-kolas-48868
Тальятелле боскайола с трюфельным маслом;паста тальятелле, замороженные белые грибы, лук-шалот, чеснок, свежий тимьян, желтые помидоры черри , красные помидоры черри , оливковое трюфельное масло, сыр пармезан, оливковое масло, белое сухое вино;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/taljatelle-boskajola-s-trjufelnim-maslom-42978
Равиоли с гребешками и креветками в сливочном соусе;яичный желток, соль, оливковое масло, куриное яйцо, гребешки, тигровые креветки, сливочное масло, чеснок, рубленая петрушка, пшеничная мука, сливки 10%-ные, белое сухое вино, тертый сыр пармезан ;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/ravioli-s-grebeshkami-i-krevetkami-v-slivochnom-souse-39073
Спагетти с чернилами каракатицы и лососем;лосось, сливки, сливочное масло, пшеничная мука, оливковое масло, белое сухое вино, черные спагетти , лимон, тимьян, репчатый лук, соль, молотый черный перец, прованские травы;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-chernilami-karakatici-i-lososem-37308
Розовые лингвини;сливочное масло, оливковое масло, паста лингвини, репчатый лук, мелко рубленный чеснок, консервированные помидоры кусочками, копченый лосось, белое сухое вино, сливки 33%-ные, листья тимьяна, зеленый лук, морская соль, молотый черный перец, сыр пармезан;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/rozovie-lingvini-31574
Рожки в сырном соусе;паста гомити (рожки), творог, растительное масло, твердый сыр, сливки, молотый черный перец, соль, тертый имбирь, зелень;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/rozhki-v-sirnom-souse-24977
Ньокки из картофеля;картофель, сыр пармезан, пшеничная мука, куриное яйцо, сливочное масло;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/nokki-iz-kartofelya-27027
Спагетти с тушенкой;спагетти, соль, тушенка, сливочное масло;Паста и пицца;Русская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-tushenkoj-31602
Спагетти с анчоусами;оливки, каперсы, анчоусы, перец чили, красный винный уксус, оливковое масло, спагетти, зеленый базилик , соль, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-anchousami-17264
Неправильная карбонара;куриный фарш, паста букатини, яичный желток, чеснок, соль, молотый черный перец, растительное масло, сливки 10%-ные, тертый сыр пармезан ;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/nepravilnaja-karbonara-35745
Спагетти с креветками в сливочно-коньячном соусе;спагетти, креветки, коньяк, сливки 20%-ные, оливковое масло, соль, молотый черный перец, лимонный сок;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-krevetkami-v-slivochno-konjachnom-souse-40519
Соус карбонара (по рецепту Марселы Хазан);чеснок, оливковое масло, белое сухое вино, куриное яйцо, сыр пекорино романо, молотый черный перец, тертый сыр пармезан , соль, петрушка, спагетти, панчетта;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/sous-karbonara-po-receptu-marseli-hazan-43071
Конкильони фаршированные индейкой, со сливочно-тыквенным соусом;тыква, паста конкильони, фарш из индейки, лук, сливки 10%-ные, пшеничная мука, сыр, молотый черный перец, молотый мускатный орех, соль, растительное масло;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/konkiloni-farshirovannie-indejkoj-so-slivochno-tikvennim-sousom-48756
Ньокки из шпината и рикотты с томатным соусом;замороженный шпинат, репчатый лук, сыр рикотта, тертый сыр пармезан , сливочное масло, мускатный орех, пшеничная мука, яичный желток, измельченные помидоры в собственном соку , сливки 30%-ные;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/nokki-iz-shpinata-i-rikotti-s-tomatnim-sousom-48486
Равиоли с песто и грибами;пшеничная мука, куриное яйцо, оливковое масло, вода, свежие листья шпината, свежие грибы, репчатый лук, сливочное масло, сметана, соль, молотый черный перец;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/ravioli-s-pesto-i-gribami-38940
Лапша с соусом Карбонара;лапша «роллтон», яичный желток, сметана, варено-копченая свиная грудинка, копченый бекон , репчатый лук, оливковое масло, тертый сыр пармезан , соль, молотый черный перец;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/lapsha-s-sousom-karbonara-26937
Запеченные спагетти с морепродуктами;мидии, тигровые креветки, оливковое масло, зелень, базилик, чеснок, спагетти, помидоры черри, кальмары, рыбный бульон, перец чили;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/zapechennie-spagetti-s-moreproduktami-37701
Спагетти с мангольдом, маслинами и чесночными чипсами;оливковое масло, чеснок, репчатый лук, коринка, мангольд, вода, спагетти, греческие маслины;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-mangoldom-maslinami-chesnochnimi-chipsami-21571
Кампанелле с тунцом, овощами и шпинатом;паста кампанеллe, консервированный тунец бонито, измельченные помидоры в собственном соку , красный лук, чеснок, молодые цукини, молодой шпинат, красный сладкий перец, греческие маслины, оливковое масло extra virgin, соль, молотый черный перец, сыр грана-падано;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/kampanelle-s-tuncom-ovoschami-i-shpinatom-43303
Спагетти с анчоусами, креветками и морским языком;спагетти, филе морского языка, королевские креветки, соленые анчоусы в масле, черри в собственном соку, сливки 20%-ные, чеснок, сыр грана-падано, рукола, лимон, оливковое масло, сушеный базилик, смесь перцев, соль;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-anchousami-krevetkami-morskim-jazikom-30927
Спагетти с сибасом, изюмом и кедровыми орешками;спагетти, филе сибаса, фенхель, изюм, кедровые орехи, чеснок, перец чили, петрушка, сливочное масло, белое сухое вино, оливковое масло;Паста и пицца;Спагетти;https://eda.ru/recepty/pasta-picca/spagetti-s-sibasom-izjumom-i-kedrovimi-oreshkami-41873
Спагетти с молодым картофелем и цукини;молодой картофель, цукини, спагетти, оливковое масло, соль, молотый черный перец, сыр асьяго;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-molodim-kartofelem-cukini-24359
Пенне с томатным соусом и тунцом;пенне ригате, лук, чеснок, маслины без косточек, каперсы, тунец, измельченные помидоры в собственном соку , рубленая петрушка, соль, молотый черный перец;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/penne-s-tomatnim-sousom-i-tuncom-48957
Макарони с чоризо и помидорами;макароны, оливковое масло, репчатый лук, сахар, сыр грюйер, чоризо, сливочное масло, томатный соус, соль;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/makaroni-s-chorizo-pomidorami-14479
Тальолини неро с креветками и черри;тигровые креветки, паста тальолини, помидоры черри, рукола, сливочное масло, чеснок, белое сухое вино, соль, специи, рыбный бульон, масло с чили, чесночное масло, оливковое масло extra virgin;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/talolini-nero-s-krevetkami-i-cherri-32756
Тальятелле с артишоками и боттаргой;артишоки, лук-шалот, чеснок, оливковое масло, боттарга, паста тальятелле, вода, морская соль, молотый черный перец;Паста и пицца;Русская кухня;https://eda.ru/recepty/pasta-picca/taljatelle-s-artishokami-i-bottargoj-35581
Пенне с песто из вяленых помидоров;пенне ригате, вяленые помидоры в масле, очищенные семена тыквы, кедровые орехи, сырой кешью, красный базилик , сыр грана-падано, мята, чеснок, оливковое масло extra virgin, рубленая петрушка;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/penne-s-pesto-iz-vjalenih-pomidorov-46341
Тельятелле с курицей и грибами;паста тальятелле, шампиньоны, куриное филе, молотый черный перец, тимьян, сыр пармезан, пшеничная мука, сливки;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/teljatelle-s-kuricej-i-gribami-35822
Домашнее тесто для лазаньи;вода, пшеничная мука, куриное яйцо, соль, подсолнечное масло;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/domashnee-testo-dlja-lazani-39197
Оливковый тапенад с томатами черри;оливки, петрушка, лимон, макароны, помидоры черри, кедровые орехи;Паста и пицца;Французская кухня;https://eda.ru/recepty/pasta-picca/olivkovij-tapenad-s-tomatami-cherri-45028
Правильное спагетти карбонара;спагетти, тертый сыр пекорино романо , яичный желток, свежемолотый черный перец, копченая грудинка, куриное яйцо;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/pravilnoe-spagetti-karbonara-52176
Пенне с соусом из шпината, рикотты и чеснока;паста пенне, чеснок, козий сыр, сыр рикотта, соль, свежемолотый черный перец, молодой шпинат, тертый сыр пармезан ;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/penne-s-sousom-iz-shpinata-rikotti-i-chesnoka-32339
Фузилли с лесными грибами и шалфеем;паста фузилли, белые грибы, свежие лесные грибы, листья шалфея, оливковое масло, лук-шалот, стебель сельдерея, белое сухое вино, тертый сыр;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/fuzilli-s-lesnimi-gribami-i-shalfeem-52471
Каннеллони с моцареллой и курицей;куриная грудка, паста каннеллони, песто, бекон, оливковое масло, сыр моцарелла, соль, помидоры в собственном соку, молотый черный перец, чеснок;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/kannelloni-s-mocarelloj-i-kuricej-34451
Спагетти с белым трюфелем;спагетти, сливочное масло, белые трюфели, морская соль, молотый белый перец, тертый сыр пармезан ;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/cpagetti-s-belim-trjufelem-47545
Фузилли с рагу из лисичек и крапивы;паста фузилли, молодая крапива, репчатый лук, стебель сельдерея, белое сухое вино, трюфельное масло, оливковое масло, лисички, тертый сыр пармезан ;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/fuzilli-s-ragu-iz-lisichek-i-krapivi-51356
Пенне со спаржей в лимонно-сливочном соусе;оливковое масло extra virgin, спаржа, зеленый лук, сыр рикотта, паста пенне, соль, тертая лимонная цедра, свежемолотый черный перец, измельченные листья базилика;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/penne-so-sparzhej-v-limonno-slivochnom-souse-27626
Митболы из говядины с пенне в пикантном томатном соусе;паста пенне, молотый сушеный чеснок, зира, репчатый лук, зеленый базилик , говяжий фарш, томатный сок, томатный соус, оливковое масло, хрен;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/mitboly-iz-govyadiny-s-penne-v-pikantnom-tomatnom-souse-81183
Спагетти с грибами и каперсами;помидоры, репчатый лук, чеснок, лимонный сок, свежие шампиньоны, стебель сельдерея, оливковое масло, зеленый сладкий перец, морская соль, маслины, укроп, петрушка, молотый черный перец, маринованные каперсы, орегано, кайенский перец, спагетти из твердых сортов пшеницы, тертый сыр пармезан ;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-gribami-kapersami-25725
Спагетти боскайола с трюфельной сальсой;замороженные белые грибы, спагетти, помидоры черри, чеснок, измельченный свежий тимьян, оливковое масло, белое сухое вино, трюфельный соус сальса , сыр пармезан, свиные копченые ребра;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/spagetti-boskajola-s-trjufelnoj-salsoj-46820
Пипе ригате с овощами;паста пипе ригате, помидоры, морковь, лук, баклажаны, сладкий перец, цукини, рубленая петрушка, оливковое масло, тертый сыр пармезан , соль, молотый черный перец;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/pipe-rigate-s-ovoshhami-46624
Запеченные спагетти с мясным и сливочным соусами;свиной фарш, спагетти из твердых сортов пшеницы, помидоры, чеснок, красный лук, сливки 25%-ные, томатная паста , сушеный базилик, тертый сыр пармезан , соль, молотый черный перец, зелень, оливковое масло, куриное яйцо;Паста и пицца;Греческая кухня;https://eda.ru/recepty/pasta-picca/zapechennie-spagetti-s-mjasnim-slivochnim-sousami-27122
Запеканка из макарон с сосисками и ветчиной;макароны, оливковое масло, сосиски, ветчина, сыр, куриное яйцо, сметана, молоко, соль, мускатный орех, сливочное масло;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/zapekanka-iz-makaron-39156
Зеленые спагетти с песто из спаржи и кедровых орешков;свежая спаржа, свежие листья шпината, чеснок, кедровые орехи, тертый сыр пармезан , оливковое масло extra virgin, лимон, крупная соль, спагетти;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/zelenie-spagetti-s-pesto-iz-sparzhi-kedrovih-oreshkov-27202
Лазанья болоньезе с соевым мясом;соевое мясо, морковь, репчатый лук, стебель сельдерея, томатная паста , готовые сухие листы лазаньи, растительное масло, кокосовое масло, пшеничная мука, кокосовое молоко, мускатный орех, соль;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/lazanya-boloneze-s-soevym-myasom-136910
Весенняя карбонара со спаржей и горошком;зеленая спаржа,  стручковый зеленый горошек , чеснок, крем-фреш, тертый сыр пармезан , куриное яйцо, зеленый базилик , лимон, хамон, оливковое масло, соль, молотый черный перец, спагетти, молодые цукини;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/vesennjaja-karbonara-so-sparzhej-i-goroshkom-45034
Гречневая лапша с курицей и овощами;гречневая лапша , сладкий перец, куриное филе, репчатый лук, морковь, соевый соус, кунжут, растительное масло, сливочное масло, панировочные сухари, куриное яйцо;Паста и пицца;Русская кухня;https://eda.ru/recepty/pasta-picca/grechnevaja-lapsha-s-kuricej-i-ovoshhami-35846
Спагетти под соусом болоньезе;репчатый лук, морковь, свиной шпик, сливочное масло, фарш, томатная паста , лавровый лист, молотая корица, пшеничная мука, стебель сельдерея, оливковое масло, гвоздика;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-pod-sousom-boloneze-28618
Тальятелле с цукини и пармезаном;паста тальятелле, цукини, сливочное масло, свежий тимьян, лимон, перец чили хлопьями, крем-фреш, свежемолотый черный перец, тертый сыр пармезан , крупная соль;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/taljatelle-s-cukini-parmezanom-24433
Тортелли с рикоттой и шпинатом;пшеничная мука, куриное яйцо, яичный желток, соль, репчатый лук, свежие листья шпината, оливковое масло, мускатный орех, сливочное масло, сыр рикотта, сыр пармезан;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/tortelli-s-rikottoj-i-shpinatom-40488
Спагетти с вешенками, розмарином и баклажанами;спагетти, вешенки, баклажаны, чеснок, розмарин, оливковое масло, петрушка, кедровые орехи;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-veshenkami-rozmarinom-i-baklazhanami-49257
