food;ingredients;category;kitchen;food_url
Севиче из гребешков;соль, молотый черный перец, соевый соус, чеснок, имбирь, кинза, виноградное масло, лимон, морские гребешки;Закуски;Перуанская кухня;https://eda.ru/recepty/zakuski/seviche-iz-grebeshkov-16923
Табуле;соль, петрушка, лимон, помидоры, оливковое масло, свежая мята, булгур, зеленый лук с луковицей;Закуски;Арабская кухня;https://eda.ru/recepty/zakuski/tabule-31972
Яйца по-шотландски;куриное яйцо, купаты, вустерширский соус, кукурузный крахмал, английская горчица, молотый мускатный орех, листья шалфея, тимьян, соль, молотый черный перец, растительное масло, молоко, пшеничная мука, панировочные сухари панко;Закуски;Шотландская кухня;https://eda.ru/recepty/zakuski/jajca-po-shotlandski-47432
Пеновани;пшеничная мука, молоко 3,2%-ное, сливочное масло, куриное яйцо, сыр сулугуни, имеретинский сыр, сахар, крупная соль, сухие дрожжи;Закуски;Грузинская кухня;https://eda.ru/recepty/zakuski/penovani-30366
Овощное рагу «Капоната»;баклажаны, стебель сельдерея, красный лук, томатная паста , каперсы, красный винный уксус, изюм, кедровые орехи, оливки, сахар, оливковое масло, соль, молотый черный перец, петрушка, базилик;Закуски;Сицилийская кухня;https://eda.ru/recepty/zakuski/kaponata-39291
Соленые лимоны;лимон, черный перец горошком, лавровый лист, соль, оливковое масло;Закуски;Марокканская кухня;https://eda.ru/recepty/zakuski/solenie-limoni-29601
Паштет из куриной печени с карамелизованным луком;куриная печень, репчатый лук, апельсины, херес, растительное масло, сливочное масло, сливки 35%-ные, сахар, соль, молотый черный перец;Закуски;Европейская кухня;https://eda.ru/recepty/zakuski/pashtet-iz-kurinoy-pecheni-s-karamelizovannym-lukom-68751
Рулеты с семгой в лаваше;семга, сливочный сыр, укроп, зеленый лук, лимонный сок, армянский лаваш;Закуски;Русская кухня;https://eda.ru/recepty/zakuski/ruleti-s-semgoj-v-lavashe-15702
Картопляники;картофель, репчатый лук, мясной фарш, пшеничная мука, куриное яйцо, зелень, соль, растительное масло;Закуски;Украинская кухня;https://eda.ru/recepty/zakuski/kartopljaniki-30962
Паппа-аль-помодоро с базиликом;томатное пюре, чеснок, базилик, соль, оливковое масло, белый хлеб, сахар, овощной бульон;Закуски;Итальянская кухня;https://eda.ru/recepty/zakuski/pappa-al-pomodoro-s-bazilikom-29846
Кучмачи из куриных потрохов;куриная печень, куриные сердца, куриные желудки, эстрагон, кинза, куриный бульон, аджика, хмели-сунели, сливочное масло, красный лук, зерна граната, растительное масло, соль, молотый черный перец, чеснок;Закуски;Европейская кухня;https://eda.ru/recepty/zakuski/kuchmachi-iz-kurinyh-potrohov-68749
Женгялов-хац;свежая кинза (кориандр), пшеничная мука, вода, петрушка, свекольная ботва, зеленый лук, щавель, зеленый салат, шпинат;Закуски;Армянская кухня;https://eda.ru/recepty/zakuski/zhengyalov-hac-68865
Тартар из говядины с каперсами;куриное яйцо, картофель, каперсы, говяжья вырезка, корнишоны, чеснок, сливочное масло, французский багет, оливковое масло, подсолнечное масло, мед, уксус, дижонская горчица, вустерширский соус, бальзамический уксус, tabasco®, кетчуп, рукола, тимьян, лук-шалот, шнитт-лук, листья зеленого базилика , петрушка, соль, хлопья соли, молотый черный перец;Закуски;Французская кухня;https://eda.ru/recepty/zakuski/tartar-iz-govjadini-s-kapersami-30398
Креветки в горгонзоле;чеснок, королевские креветки, сливочное масло, французский багет, свежемолотый белый перец, соль, сыр горгонзола, сливки 33%-ные, шардоне, тимьян;Закуски;Итальянская кухня;https://eda.ru/recepty/zakuski/krevetki-v-gorgonzole-26571
Пхали из шпината;шпинат, репчатый лук, грецкие орехи, чеснок, кинза, петрушка, зеленый перец чили , винный уксус, соль, зерна граната;Закуски;Грузинская кухня;https://eda.ru/recepty/zakuski/phali-iz-shpinata-81321
Пхали из замороженного шпината;листья кинзы (кориандра), замороженный шпинат, грецкие орехи, мегрельская аджика, чеснок, винный уксус, зеленый лук, зеленый базилик , петрушка, перец чили;Закуски;Грузинская кухня;https://eda.ru/recepty/zakuski/phali-iz-zamorozhennogo-shpinata-32855
Паленые баклажаны;баклажаны, помидоры, белый лук, чеснок, уксус 9%-ный, оливковое масло extra virgin, кинза, свежемолотый черный перец, соль;Закуски;Турецкая кухня;https://eda.ru/recepty/zakuski/palenie-baklazhani-47460
Креветки в соусе песто;тигровые креветки, чеснок, красный перец чили, сливочное масло, тертый сыр пармезан , сливки 33%-ные, листья петрушки, зеленый базилик , оливковое масло, лимонный сок, соль, молотый черный перец;Закуски;Итальянская кухня;https://eda.ru/recepty/zakuski/krevetki-v-souse-pesto-52575
Тартар из тунца с авокадо и помидорами черри;филе тунца, лук-шалот, авокадо, помидоры черри, каперсы, лимон, оливковое масло, дижонская горчица, соевый соус, петрушка, соль, молотый черный перец;Закуски;Итальянская кухня;https://eda.ru/recepty/zakuski/tartar-iz-tunca-s-avokado-i-pomidorami-cherri-34929
Запеченные кабачки с сыром;легкий сыр «ламбер»  15%-ной жирности, кабачки, морковь, репчатый лук, чеснок, помидоры, соль, молотый черный перец;Закуски;Русская кухня;https://eda.ru/recepty/zakuski/zapechennie-kabachki-s-sirom-20626
Хачапури с зеленью;пшеничная мука, молоко 3,2%-ное, сливочное масло, сухие дрожжи, сахар, крупная соль, растительное масло, сыр сулугуни, имеретинский сыр, куриное яйцо, зеленый лук, кинза, петрушка, укроп;Закуски;Грузинская кухня;https://eda.ru/recepty/zakuski/hachapuri-s-zelenju-31241
Кимчи;пекинская капуста, соль, вода, рисовая мука, коричневый сахар, дайкон, морковь, зеленый лук, чеснок, имбирь, репчатый лук, рыбный соус, соленые креветки, молотый красный корейский перец;Закуски;Корейская кухня;https://eda.ru/recepty/zakuski/kimchi-92781
Шпинат с помидорами и чесноком;помидоры, шпинат, чеснок, оливковое масло, кунжутные семечки, соль, молотый черный перец;Закуски;Итальянская кухня;https://eda.ru/recepty/zakuski/shpinat-s-pomidorami-chesnokom-16203
Пан кон томате;французский багет, помидоры, чеснок, оливковое масло, морская соль;Закуски;Испанская кухня;https://eda.ru/recepty/zakuski/pan-kon-tomate-80060
Багет с моцареллой и песто;французский багет, сыр моцарелла, зеленый базилик , прованские травы, оливковое масло, петрушка, кинза, кедровые орехи, чеснок, соль;Закуски;Французская кухня;https://eda.ru/recepty/zakuski/baget-s-mocarelloy-i-pesto-69684
Аранчини;оливковое масло, репчатый лук, морковь, сельдерей, говяжий фарш, свиной фарш, томатный соус пассата, томатная паста , красный лук, рис арборио, шафран, тертый сыр пармезан , молотый черный перец, пшеничная мука, куриное яйцо, панировочные сухари, соль;Закуски;Сицилийская кухня;https://eda.ru/recepty/zakuski/aranchini-47438
Хрустящие картофельные дольки в специях;картофель, толченые сухари, растительное масло, шнитт-лук, крупная соль, молотый сушеный чеснок, розмарин;Закуски;Русская кухня;https://eda.ru/recepty/zakuski/hrustjaschie-kartofelnie-dolki-v-specijah-19720
Хумус;нут, чеснок, оливковое масло, кумин (зира), тахини, соль, паприка, пита, кедровые орехи, лимон;Закуски;Арабская кухня;https://eda.ru/recepty/zakuski/humus-94057
Хумус;нут, чеснок, оливковое масло, кумин (зира), тахини, соль, паприка, пита, кедровые орехи, лимон;Закуски;Арабская кухня;https://eda.ru/recepty/zakuski/humus-94057
Жульен с курицей и грибами;репчатый лук, куриная грудка, сливки, сыр, свежие грибы, сливочное масло;Закуски;Французская кухня;https://eda.ru/recepty/zakuski/zhulen-s-kuricej-i-gribami-45809
Карпаччо из лосося;филе лосося, шнитт-лук, огурцы, каперсы, лимон, оливковое масло, соль, молотый черный перец;Закуски;Итальянская кухня;https://eda.ru/recepty/zakuski/karpachcho-iz-lososja-25703
Гречневая каша с белыми грибами и пармезаном;гречневая крупа, белые грибы, сливочное масло, сыр пармезан, репчатый лук, растительное масло, соль;Закуски;Русская кухня;https://eda.ru/recepty/zakuski/grechnevaja-kasha-s-belimi-gribami-parmezanom-21499
Крылышки баффало;куриные крылья, арахисовое масло, маргарин, tabasco®, майонез, голубой сыр, сельдерей, соль;Закуски;Европейская кухня;https://eda.ru/recepty/zakuski/krylyshki-baffalo-68921
Вяленые помидоры;помидоры черри, чеснок, тимьян, оливковое масло, соль, сахарная пудра;Закуски;Итальянская кухня;https://eda.ru/recepty/zakuski/vyalenye-pomidory-80518
Одесский форшмак;слабосоленая сельдь, свердловская булочка, лук-шалот, огурцы, лимон, сливочное масло, бородинский хлеб, молоко;Закуски;Одесская кухня;https://eda.ru/recepty/zakuski/odesskiy-forshmak-91844
